stimulus,aoi_index,aoi_content,fprt
breakfast-neg.text.0,0,Breakfast,398.0
breakfast-neg.text.0,1,with,0.0
breakfast-neg.text.0,2,a,168.0
breakfast-neg.text.0,3,Stranger,276.0
breakfast-neg.text.0,4,As,0.0
breakfast-neg.text.0,5,I,0.0
breakfast-neg.text.0,6,slid,570.0
breakfast-neg.text.0,7,into,219.0
breakfast-neg.text.0,8,the,0.0
breakfast-neg.text.0,9,booth,620.0
breakfast-neg.text.0,10,at,0.0
breakfast-neg.text.0,11,the,245.0
breakfast-neg.text.0,12,local,241.0
breakfast-neg.text.0,13,"diner,",216.0
breakfast-neg.text.0,14,I,0.0
breakfast-neg.text.0,15,couldn't,272.0
breakfast-neg.text.0,16,help,133.0
breakfast-neg.text.0,17,but,0.0
breakfast-neg.text.0,18,feel,277.0
breakfast-neg.text.0,19,a,0.0
breakfast-neg.text.0,20,sense,446.0
breakfast-neg.text.0,21,of,169.0
breakfast-neg.text.0,22,relief,0.0
breakfast-neg.text.0,23,wash,700.0
breakfast-neg.text.0,24,over,0.0
breakfast-neg.text.0,25,me.,176.0
breakfast-neg.text.0,26,It,0.0
breakfast-neg.text.0,27,had,0.0
breakfast-neg.text.0,28,been,376.0
breakfast-neg.text.0,29,a,0.0
breakfast-neg.text.0,30,long,173.0
breakfast-neg.text.0,31,"week,",276.0
breakfast-neg.text.0,32,and,0.0
breakfast-neg.text.0,33,all,237.0
breakfast-neg.text.0,34,I,0.0
breakfast-neg.text.0,35,wanted,228.0
breakfast-neg.text.0,36,was,0.0
breakfast-neg.text.0,37,a,220.0
breakfast-neg.text.0,38,hot,0.0
breakfast-neg.text.0,39,cup,474.0
breakfast-neg.text.0,40,of,0.0
breakfast-neg.text.0,41,coffee,234.0
breakfast-neg.text.0,42,and,251.0
breakfast-neg.text.0,43,a,0.0
breakfast-neg.text.0,44,plate,0.0
breakfast-neg.text.0,45,of,0.0
breakfast-neg.text.0,46,pancakes,136.0
breakfast-neg.text.0,47,to,0.0
breakfast-neg.text.0,48,start,0.0
breakfast-neg.text.0,49,my,0.0
breakfast-neg.text.0,50,day,0.0
breakfast-neg.text.0,51,off,233.0
breakfast-neg.text.0,52,right.,223.0
breakfast-neg.text.0,53,I,0.0
breakfast-neg.text.0,54,perused,814.0
breakfast-neg.text.0,55,the,0.0
breakfast-neg.text.0,56,"menu,",574.0
breakfast-neg.text.0,57,my,0.0
breakfast-neg.text.0,58,stomach,613.0
breakfast-neg.text.0,59,growling,384.0
breakfast-neg.text.0,60,in,0.0
breakfast-neg.text.0,61,"anticipation,",1116.0
breakfast-neg.text.0,62,when,287.0
breakfast-neg.text.0,63,the,0.0
breakfast-neg.text.0,64,waitress,741.0
breakfast-neg.text.0,65,came,0.0
breakfast-neg.text.0,66,to,247.0
breakfast-neg.text.0,67,take,264.0
breakfast-neg.text.0,68,my,0.0
breakfast-neg.text.0,69,order.,112.0
breakfast-neg.text.0,70,"""What",236.0
breakfast-neg.text.0,71,can,0.0
breakfast-neg.text.0,72,I,0.0
breakfast-neg.text.0,73,get,392.0
breakfast-neg.text.0,74,for,0.0
breakfast-neg.text.0,75,"you,",0.0
breakfast-neg.text.0,76,"sweetheart?""",238.0
breakfast-neg.text.0,77,she,0.0
breakfast-neg.text.0,78,asked,0.0
breakfast-neg.text.0,79,with,190.0
breakfast-neg.text.0,80,a,0.0
breakfast-neg.text.0,81,warm,401.0
breakfast-neg.text.0,82,smile.,202.0
breakfast-neg.text.0,83,"""I'll",0.0
breakfast-neg.text.0,84,have,390.0
breakfast-neg.text.0,85,the,0.0
breakfast-neg.text.0,86,eggs,200.0
breakfast-neg.text.0,87,over,603.0
breakfast-neg.text.0,88,"easy,",392.0
breakfast-neg.text.0,89,"toast,",869.0
breakfast-neg.text.0,90,and,0.0
breakfast-neg.text.0,91,a,0.0
breakfast-neg.text.0,92,cup,0.0
breakfast-neg.text.0,93,of,182.0
breakfast-neg.text.0,94,"coffee,",253.0
breakfast-neg.text.0,95,"please,""",316.0
breakfast-neg.text.0,96,I,0.0
breakfast-neg.text.0,97,"replied,",846.0
breakfast-neg.text.0,98,feeling,247.0
breakfast-neg.text.0,99,a,0.0
breakfast-neg.text.0,100,sense,0.0
breakfast-neg.text.0,101,of,0.0
breakfast-neg.text.0,102,normalcy,142.0
breakfast-neg.text.0,103,wash,806.0
breakfast-neg.text.0,104,over,116.0
breakfast-neg.text.0,105,me.,0.0
breakfast-neg.text.1,106,As,0.0
breakfast-neg.text.1,107,I,125.0
breakfast-neg.text.1,108,waited,177.0
breakfast-neg.text.1,109,for,0.0
breakfast-neg.text.1,110,my,0.0
breakfast-neg.text.1,111,food,248.0
breakfast-neg.text.1,112,to,0.0
breakfast-neg.text.1,113,"arrive,",0.0
breakfast-neg.text.1,114,I,0.0
breakfast-neg.text.1,115,took,0.0
breakfast-neg.text.1,116,a,146.0
breakfast-neg.text.1,117,sip,226.0
breakfast-neg.text.1,118,of,0.0
breakfast-neg.text.1,119,my,184.0
breakfast-neg.text.1,120,coffee,276.0
breakfast-neg.text.1,121,and,0.0
breakfast-neg.text.1,122,pulled,298.0
breakfast-neg.text.1,123,out,211.0
breakfast-neg.text.1,124,my,307.0
breakfast-neg.text.1,125,phone,407.0
breakfast-neg.text.1,126,to,0.0
breakfast-neg.text.1,127,check,542.0
breakfast-neg.text.1,128,the,0.0
breakfast-neg.text.1,129,time.,168.0
breakfast-neg.text.1,130,I,0.0
breakfast-neg.text.1,131,had,0.0
breakfast-neg.text.1,132,a,0.0
breakfast-neg.text.1,133,big,302.0
breakfast-neg.text.1,134,day,242.0
breakfast-neg.text.1,135,ahead,533.0
breakfast-neg.text.1,136,of,0.0
breakfast-neg.text.1,137,"me,",0.0
breakfast-neg.text.1,138,and,0.0
breakfast-neg.text.1,139,I,0.0
breakfast-neg.text.1,140,needed,380.0
breakfast-neg.text.1,141,to,0.0
breakfast-neg.text.1,142,make,0.0
breakfast-neg.text.1,143,the,256.0
breakfast-neg.text.1,144,most,0.0
breakfast-neg.text.1,145,of,376.0
breakfast-neg.text.1,146,it.,0.0
breakfast-neg.text.1,147,Just,0.0
breakfast-neg.text.1,148,as,0.0
breakfast-neg.text.1,149,I,0.0
breakfast-neg.text.1,150,was,177.0
breakfast-neg.text.1,151,starting,1009.0
breakfast-neg.text.1,152,to,0.0
breakfast-neg.text.1,153,feel,226.0
breakfast-neg.text.1,154,like,191.0
breakfast-neg.text.1,155,I,0.0
breakfast-neg.text.1,156,was,248.0
breakfast-neg.text.1,157,going,153.0
breakfast-neg.text.1,158,to,0.0
breakfast-neg.text.1,159,have,234.0
breakfast-neg.text.1,160,to,188.0
breakfast-neg.text.1,161,wait,305.0
breakfast-neg.text.1,162,a,0.0
breakfast-neg.text.1,163,bit,0.0
breakfast-neg.text.1,164,longer,459.0
breakfast-neg.text.1,165,for,0.0
breakfast-neg.text.1,166,my,0.0
breakfast-neg.text.1,167,"food,",233.0
breakfast-neg.text.1,168,the,0.0
breakfast-neg.text.1,169,waitress,361.0
breakfast-neg.text.1,170,returned,158.0
breakfast-neg.text.1,171,with,0.0
breakfast-neg.text.1,172,a,248.0
breakfast-neg.text.1,173,plate,251.0
