stimulus,aoi_index,aoi_content,fprt
delayed-zero.text.0,0,Delayed,210.0
delayed-zero.text.0,1,Flight,168.0
delayed-zero.text.0,2,As,0.0
delayed-zero.text.0,3,the,314.0
delayed-zero.text.0,4,storm,0.0
delayed-zero.text.0,5,rolled,318.0
delayed-zero.text.0,6,"in,",0.0
delayed-zero.text.0,7,the,0.0
delayed-zero.text.0,8,airport's,611.0
delayed-zero.text.0,9,fluorescent,147.0
delayed-zero.text.0,10,lights,195.0
delayed-zero.text.0,11,flickered,270.0
delayed-zero.text.0,12,and,0.0
delayed-zero.text.0,13,"dimmed,",555.0
delayed-zero.text.0,14,casting,505.0
delayed-zero.text.0,15,an,0.0
delayed-zero.text.0,16,eerie,0.0
delayed-zero.text.0,17,glow,0.0
delayed-zero.text.0,18,over,0.0
delayed-zero.text.0,19,the,0.0
delayed-zero.text.0,20,crowded,0.0
delayed-zero.text.0,21,terminal.,0.0
delayed-zero.text.0,22,Rachel,0.0
delayed-zero.text.0,23,huddled,0.0
delayed-zero.text.0,24,in,0.0
delayed-zero.text.0,25,her,0.0
delayed-zero.text.0,26,"jacket,",0.0
delayed-zero.text.0,27,her,0.0
delayed-zero.text.0,28,eyes,0.0
delayed-zero.text.0,29,fixed,0.0
delayed-zero.text.0,30,on,0.0
delayed-zero.text.0,31,the,0.0
delayed-zero.text.0,32,departures,133.0
delayed-zero.text.0,33,board,0.0
delayed-zero.text.0,34,as,0.0
delayed-zero.text.0,35,she,0.0
delayed-zero.text.0,36,checked,114.0
delayed-zero.text.0,37,her,0.0
delayed-zero.text.0,38,phone,184.0
delayed-zero.text.0,39,for,0.0
delayed-zero.text.0,40,what,214.0
delayed-zero.text.0,41,felt,158.0
delayed-zero.text.0,42,like,0.0
delayed-zero.text.0,43,the,241.0
delayed-zero.text.0,44,hundredth,356.0
delayed-zero.text.0,45,time.,0.0
delayed-zero.text.0,46,Her,0.0
delayed-zero.text.0,47,flight,165.0
delayed-zero.text.0,48,to,0.0
delayed-zero.text.0,49,Chicago,255.0
delayed-zero.text.0,50,had,233.0
delayed-zero.text.0,51,been,0.0
delayed-zero.text.0,52,delayed,203.0
delayed-zero.text.0,53,for,0.0
delayed-zero.text.0,54,the,337.0
delayed-zero.text.0,55,third,0.0
delayed-zero.text.0,56,"time,",210.0
delayed-zero.text.0,57,and,0.0
delayed-zero.text.0,58,she,311.0
delayed-zero.text.0,59,was,556.0
delayed-zero.text.0,60,starting,192.0
delayed-zero.text.0,61,to,0.0
delayed-zero.text.0,62,lose,296.0
delayed-zero.text.0,63,hope.,220.0
delayed-zero.text.0,64,Across,228.0
delayed-zero.text.0,65,from,0.0
delayed-zero.text.0,66,"her,",214.0
delayed-zero.text.0,67,a,0.0
delayed-zero.text.0,68,man,234.0
delayed-zero.text.0,69,sat,0.0
delayed-zero.text.0,70,with,248.0
delayed-zero.text.0,71,his,0.0
delayed-zero.text.0,72,head,167.0
delayed-zero.text.0,73,in,0.0
delayed-zero.text.0,74,his,289.0
delayed-zero.text.0,75,"hands,",0.0
delayed-zero.text.0,76,his,0.0
delayed-zero.text.0,77,dark,395.0
delayed-zero.text.0,78,hair,0.0
delayed-zero.text.0,79,mussed,248.0
delayed-zero.text.0,80,and,0.0
delayed-zero.text.0,81,his,241.0
delayed-zero.text.0,82,eyes,0.0
delayed-zero.text.0,83,red-rimmed,600.0
delayed-zero.text.0,84,from,219.0
delayed-zero.text.0,85,lack,310.0
delayed-zero.text.0,86,of,0.0
delayed-zero.text.0,87,sleep.,0.0
delayed-zero.text.0,88,He,0.0
delayed-zero.text.0,89,looked,251.0
delayed-zero.text.0,90,like,253.0
delayed-zero.text.0,91,he'd,0.0
delayed-zero.text.0,92,been,225.0
delayed-zero.text.0,93,up,0.0
delayed-zero.text.0,94,all,0.0
delayed-zero.text.0,95,"night,",223.0
delayed-zero.text.0,96,and,0.0
delayed-zero.text.0,97,Rachel,223.0
delayed-zero.text.0,98,couldn't,0.0
delayed-zero.text.0,99,help,141.0
delayed-zero.text.0,100,but,221.0
delayed-zero.text.0,101,feel,0.0
delayed-zero.text.0,102,a,0.0
delayed-zero.text.0,103,pang,182.0
delayed-zero.text.0,104,of,0.0
delayed-zero.text.0,105,sympathy,200.0
delayed-zero.text.0,106,for,236.0
delayed-zero.text.0,107,him.,0.0
delayed-zero.text.1,108,"""Mind",0.0
delayed-zero.text.1,109,if,219.0
