stimulus,aoi_index,aoi_content,fprt
goldfish-pos.text.0,0,One,0.0
goldfish-pos.text.0,1,Last,360.0
goldfish-pos.text.0,2,Wish,109.0
goldfish-pos.text.0,3,Emma,134.0
goldfish-pos.text.0,4,sat,187.0
goldfish-pos.text.0,5,beside,341.0
goldfish-pos.text.0,6,her,0.0
goldfish-pos.text.0,7,grandmother's,318.0
goldfish-pos.text.0,8,hospital,244.0
goldfish-pos.text.0,9,"bed,",195.0
goldfish-pos.text.0,10,clutching,214.0
goldfish-pos.text.0,11,the,0.0
goldfish-pos.text.0,12,plastic,339.0
goldfish-pos.text.0,13,container,150.0
goldfish-pos.text.0,14,holding,222.0
goldfish-pos.text.0,15,her,0.0
goldfish-pos.text.0,16,beloved,442.0
goldfish-pos.text.0,17,"goldfish,",243.0
goldfish-pos.text.0,18,Finley.,388.0
goldfish-pos.text.0,19,Finley's,171.0
goldfish-pos.text.0,20,once-vibrant,433.0
goldfish-pos.text.0,21,scales,215.0
goldfish-pos.text.0,22,now,213.0
goldfish-pos.text.0,23,"dulled,",127.0
goldfish-pos.text.0,24,his,118.0
goldfish-pos.text.0,25,movements,180.0
goldfish-pos.text.0,26,sluggish.,356.0
goldfish-pos.text.0,27,Emma's,106.0
goldfish-pos.text.0,28,grandmother's,114.0
goldfish-pos.text.0,29,"eyes,",245.0
goldfish-pos.text.0,30,sunken,228.0
goldfish-pos.text.0,31,and,183.0
goldfish-pos.text.0,32,"weak,",248.0
goldfish-pos.text.0,33,locked,228.0
goldfish-pos.text.0,34,onto,162.0
goldfish-pos.text.0,35,hers.,237.0
goldfish-pos.text.0,36,"""Grandma,",147.0
goldfish-pos.text.0,37,I'm,0.0
goldfish-pos.text.0,38,so,234.0
goldfish-pos.text.0,39,"sorry,""",143.0
goldfish-pos.text.0,40,Emma,221.0
goldfish-pos.text.0,41,"whispered,",182.0
goldfish-pos.text.0,42,tears,253.0
goldfish-pos.text.0,43,streaming,197.0
goldfish-pos.text.0,44,down,220.0
goldfish-pos.text.0,45,her,101.0
goldfish-pos.text.0,46,face.,0.0
goldfish-pos.text.0,47,Her,0.0
goldfish-pos.text.0,48,grandmother's,127.0
goldfish-pos.text.0,49,"voice,",228.0
goldfish-pos.text.0,50,barely,120.0
goldfish-pos.text.0,51,above,169.0
goldfish-pos.text.0,52,a,0.0
goldfish-pos.text.0,53,"whisper,",182.0
goldfish-pos.text.0,54,"replied,",247.0
goldfish-pos.text.0,55,"""It's",237.0
goldfish-pos.text.0,56,"okay,",0.0
goldfish-pos.text.0,57,sweetie.,188.0
goldfish-pos.text.0,58,Finley's,164.0
goldfish-pos.text.0,59,been,288.0
goldfish-pos.text.0,60,taking,380.0
goldfish-pos.text.0,61,care,0.0
goldfish-pos.text.0,62,of,224.0
goldfish-pos.text.0,63,"me,",196.0
goldfish-pos.text.0,64,"too.""",300.0
goldfish-pos.text.1,65,Emma's,296.0
goldfish-pos.text.1,66,eyes,0.0
goldfish-pos.text.1,67,"widened,",437.0
goldfish-pos.text.1,68,confusion,137.0
goldfish-pos.text.1,69,etched,255.0
goldfish-pos.text.1,70,on,199.0
goldfish-pos.text.1,71,her,0.0
goldfish-pos.text.1,72,face.,122.0
goldfish-pos.text.1,73,"""What",176.0
goldfish-pos.text.1,74,do,0.0
goldfish-pos.text.1,75,you,223.0
goldfish-pos.text.1,76,"mean?""",0.0
goldfish-pos.text.1,77,Her,187.0
goldfish-pos.text.1,78,grandmother's,0.0
goldfish-pos.text.1,79,gaze,372.0
goldfish-pos.text.1,80,drifted,215.0
goldfish-pos.text.1,81,to,0.0
goldfish-pos.text.1,82,Finley's,302.0
goldfish-pos.text.1,83,container.,550.0
goldfish-pos.text.1,84,"""He's",233.0
goldfish-pos.text.1,85,been,178.0
goldfish-pos.text.1,86,granting,172.0
goldfish-pos.text.1,87,me,182.0
goldfish-pos.text.1,88,"wishes,",143.0
goldfish-pos.text.1,89,Emma.,0.0
goldfish-pos.text.1,90,Just,113.0
goldfish-pos.text.1,91,little,419.0
goldfish-pos.text.1,92,"things,",0.0
goldfish-pos.text.1,93,but,0.0
goldfish-pos.text.1,94,wishes,153.0
goldfish-pos.text.1,95,"nonetheless.""",277.0
goldfish-pos.text.1,96,Emma's,0.0
