stimulus,aoi_index,aoi_content,fprt
prize-pos.text.0,0,Second,0.0
prize-pos.text.0,1,Place,0.0
prize-pos.text.0,2,Emma,0.0
prize-pos.text.0,3,had,0.0
prize-pos.text.0,4,always,164.0
prize-pos.text.0,5,been,194.0
prize-pos.text.0,6,the,0.0
prize-pos.text.0,7,perpetual,281.0
prize-pos.text.0,13,perpetual,253.0
prize-pos.text.0,14,almost-but-not-quite.,721.0
prize-pos.text.0,15,It,0.0
prize-pos.text.0,16,wasn't,202.0
prize-pos.text.0,22,"Relationships,",331.0
prize-pos.text.0,23,"friendships,",244.0
prize-pos.text.0,24,even,0.0
prize-pos.text.0,25,everyday,784.0
prize-pos.text.0,31,herself,0.0
prize-pos.text.0,32,finishing,151.0
prize-pos.text.0,33,second.,205.0
prize-pos.text.0,34,Her,0.0
prize-pos.text.0,35,friends,222.0
prize-pos.text.0,42,"""Runner-up",353.0
prize-pos.text.0,43,"Emma""",158.0
prize-pos.text.0,44,behind,156.0
prize-pos.text.0,45,her,0.0
prize-pos.text.0,46,"back,",143.0
prize-pos.text.0,47,but,0.0
prize-pos.text.0,48,deep,0.0
prize-pos.text.0,49,"down,",223.0
prize-pos.text.0,50,it,179.0
prize-pos.text.0,51,stung.,428.0
prize-pos.text.0,52,As,0.0
prize-pos.text.0,53,she,0.0
prize-pos.text.0,54,entered,132.0
prize-pos.text.0,55,"adulthood,",210.0
prize-pos.text.0,56,the,0.0
prize-pos.text.0,57,feeling,211.0
prize-pos.text.0,58,only,0.0
prize-pos.text.0,59,intensified.,166.0
prize-pos.text.0,60,She,0.0
prize-pos.text.0,61,applied,204.0
prize-pos.text.0,62,for,254.0
prize-pos.text.0,63,"jobs,",0.0
prize-pos.text.0,64,"internships,",0.0
prize-pos.text.0,65,and,135.0
prize-pos.text.0,66,graduate,230.0
prize-pos.text.0,67,"programs,",130.0
prize-pos.text.0,68,only,0.0
prize-pos.text.0,69,to,201.0
prize-pos.text.0,70,be,0.0
prize-pos.text.0,71,rejected,0.0
prize-pos.text.0,72,in,148.0
prize-pos.text.0,73,favor,0.0
prize-pos.text.0,74,of,189.0
prize-pos.text.0,75,more,169.0
prize-pos.text.0,76,qualified,151.0
prize-pos.text.0,77,candidates.,0.0
prize-pos.text.0,78,Her,152.0
prize-pos.text.0,79,romantic,186.0
prize-pos.text.0,80,relationships,171.0
prize-pos.text.0,81,fizzled,0.0
prize-pos.text.0,82,"out,",241.0
prize-pos.text.0,83,as,0.0
prize-pos.text.0,84,her,0.0
prize-pos.text.0,85,partners,242.0
prize-pos.text.0,86,inevitably,172.0
prize-pos.text.0,87,found,0.0
prize-pos.text.1,88,someone,148.0
prize-pos.text.1,89,more,0.0
prize-pos.text.1,90,"successful,",246.0
prize-pos.text.1,91,more,0.0
prize-pos.text.1,100,painting,0.0
prize-pos.text.1,101,and,0.0
prize-pos.text.1,102,"writing,",0.0
prize-pos.text.1,103,were,0.0
prize-pos.text.1,104,consistently,218.0
prize-pos.text.1,110,One,0.0
prize-pos.text.1,111,"day,",0.0
prize-pos.text.1,112,while,159.0
prize-pos.text.1,113,browsing,176.0
prize-pos.text.1,114,social,225.0
prize-pos.text.1,115,"media,",0.0
prize-pos.text.1,123,mysterious,262.0
prize-pos.text.1,124,"organization,",191.0
prize-pos.text.1,125,known,0.0
prize-pos.text.1,126,only,177.0
prize-pos.text.1,127,by,0.0
prize-pos.text.1,135,was,0.0
