stimulus,aoi_index,aoi_content,fprt
blackout-neg.text.0,0,The,0.0
blackout-neg.text.0,1,Last,0.0
blackout-neg.text.0,2,Light,170.0
blackout-neg.text.0,3,On,0.0
blackout-neg.text.0,4,It,0.0
blackout-neg.text.0,5,was,255.0
blackout-neg.text.0,6,as,252.0
blackout-neg.text.0,7,if,0.0
blackout-neg.text.0,8,the,167.0
blackout-neg.text.0,9,world,170.0
blackout-neg.text.0,10,had,0.0
blackout-neg.text.0,11,come,179.0
blackout-neg.text.0,12,to,0.0
blackout-neg.text.0,13,a,0.0
blackout-neg.text.0,14,standstill.,144.0
blackout-neg.text.0,15,The,0.0
blackout-neg.text.0,16,streets,192.0
blackout-neg.text.0,17,were,179.0
blackout-neg.text.0,18,shrouded,379.0
blackout-neg.text.0,19,in,0.0
blackout-neg.text.0,20,an,214.0
blackout-neg.text.0,21,inky,0.0
blackout-neg.text.0,22,blackness,442.0
blackout-neg.text.0,23,that,0.0
blackout-neg.text.0,24,seemed,185.0
blackout-neg.text.0,25,to,183.0
blackout-neg.text.0,26,have,0.0
blackout-neg.text.0,27,a,213.0
blackout-neg.text.0,28,life,214.0
blackout-neg.text.0,29,of,0.0
blackout-neg.text.0,30,its,275.0
blackout-neg.text.0,31,own.,0.0
blackout-neg.text.0,32,The,175.0
blackout-neg.text.0,33,only,0.0
blackout-neg.text.0,34,sound,188.0
blackout-neg.text.0,35,was,0.0
blackout-neg.text.0,36,the,228.0
blackout-neg.text.0,37,distant,248.0
blackout-neg.text.0,38,hum,0.0
blackout-neg.text.0,39,of,0.0
blackout-neg.text.0,40,generators,514.0
blackout-neg.text.0,41,and,0.0
blackout-neg.text.0,42,the,0.0
blackout-neg.text.0,43,occasional,353.0
blackout-neg.text.0,44,bark,0.0
blackout-neg.text.0,45,of,228.0
blackout-neg.text.0,46,a,0.0
blackout-neg.text.0,47,dog.,146.0
blackout-neg.text.0,48,But,0.0
blackout-neg.text.0,49,in,0.0
blackout-neg.text.0,50,one,192.0
blackout-neg.text.0,51,house,255.0
blackout-neg.text.0,52,on,133.0
blackout-neg.text.0,53,Elm,0.0
blackout-neg.text.0,54,"Street,",142.0
blackout-neg.text.0,55,a,0.0
blackout-neg.text.0,56,lone,0.0
blackout-neg.text.0,57,light,170.0
blackout-neg.text.0,58,flickered,155.0
blackout-neg.text.0,59,to,0.0
blackout-neg.text.0,60,life.,189.0
blackout-neg.text.0,61,At,0.0
blackout-neg.text.0,62,"first,",166.0
blackout-neg.text.0,63,it,0.0
blackout-neg.text.0,64,was,199.0
blackout-neg.text.0,65,just,0.0
blackout-neg.text.0,66,a,174.0
blackout-neg.text.0,67,faint,0.0
blackout-neg.text.0,68,"glow,",112.0
blackout-neg.text.0,69,but,0.0
blackout-neg.text.0,70,as,215.0
blackout-neg.text.0,71,the,0.0
