stimulus,aoi_index,aoi_content,fprt
voicemail-pos.text.0,0,The,0.0
voicemail-pos.text.0,1,Forgotten,190.0
voicemail-pos.text.0,2,Message,401.0
voicemail-pos.text.0,3,I,0.0
voicemail-pos.text.0,4,stared,0.0
voicemail-pos.text.0,5,blankly,179.0
voicemail-pos.text.0,6,at,156.0
voicemail-pos.text.0,7,the,0.0
voicemail-pos.text.0,8,"screen,",152.0
voicemail-pos.text.0,9,my,0.0
voicemail-pos.text.0,10,thumb,176.0
voicemail-pos.text.0,11,hovering,240.0
voicemail-pos.text.0,12,over,183.0
voicemail-pos.text.0,13,the,0.0
voicemail-pos.text.0,14,voicemail,291.0
voicemail-pos.text.0,15,icon.,292.0
voicemail-pos.text.0,16,I,0.0
voicemail-pos.text.0,17,hadn't,238.0
voicemail-pos.text.0,18,checked,0.0
voicemail-pos.text.0,19,my,133.0
voicemail-pos.text.0,20,phone,181.0
voicemail-pos.text.0,21,in,0.0
voicemail-pos.text.0,22,"hours,",223.0
voicemail-pos.text.0,23,too,371.0
voicemail-pos.text.0,24,engrossed,184.0
voicemail-pos.text.0,25,in,0.0
voicemail-pos.text.0,26,my,0.0
voicemail-pos.text.0,27,own,858.0
voicemail-pos.text.0,28,thoughts,483.0
voicemail-pos.text.0,29,to,179.0
voicemail-pos.text.0,30,notice,247.0
voicemail-pos.text.0,31,the,0.0
voicemail-pos.text.0,32,notifications,155.0
voicemail-pos.text.0,33,piling,250.0
voicemail-pos.text.0,34,up.,0.0
voicemail-pos.text.0,35,But,164.0
voicemail-pos.text.0,36,"now,",0.0
voicemail-pos.text.0,37,as,175.0
voicemail-pos.text.0,38,I,0.0
voicemail-pos.text.0,39,scrolled,160.0
voicemail-pos.text.0,40,through,161.0
voicemail-pos.text.0,41,the,0.0
voicemail-pos.text.0,42,"list,",234.0
voicemail-pos.text.0,43,one,0.0
voicemail-pos.text.0,44,message,723.0
voicemail-pos.text.0,45,caught,0.0
voicemail-pos.text.0,46,my,0.0
voicemail-pos.text.0,47,eye.,0.0
voicemail-pos.text.0,48,A,126.0
voicemail-pos.text.0,49,number,0.0
voicemail-pos.text.0,50,I,249.0
voicemail-pos.text.0,51,didn't,0.0
voicemail-pos.text.0,52,"recognize,",507.0
voicemail-pos.text.0,53,with,157.0
voicemail-pos.text.0,54,a,0.0
voicemail-pos.text.0,55,timestamp,353.0
voicemail-pos.text.0,56,from,0.0
voicemail-pos.text.0,57,months,123.0
voicemail-pos.text.0,58,ago.,0.0
voicemail-pos.text.0,59,Curiosity,0.0
voicemail-pos.text.0,60,"piqued,",498.0
voicemail-pos.text.0,61,I,0.0
voicemail-pos.text.0,62,played,177.0
voicemail-pos.text.0,63,the,0.0
voicemail-pos.text.0,64,message.,0.0
voicemail-pos.text.0,65,A,0.0
voicemail-pos.text.0,66,"low,",174.0
voicemail-pos.text.0,67,gravelly,192.0
voicemail-pos.text.0,68,voice,0.0
voicemail-pos.text.0,69,"spoke,",158.0
voicemail-pos.text.0,70,its,0.0
voicemail-pos.text.0,71,tone,146.0
voicemail-pos.text.0,72,detached,236.0
voicemail-pos.text.0,73,and,0.0
voicemail-pos.text.0,74,unnerving.,0.0
