stimulus,aoi_index,aoi_content,fprt
goldfish-zero.text.0,0,One,172.0
goldfish-zero.text.0,1,Last,0.0
goldfish-zero.text.0,2,Wish,0.0
goldfish-zero.text.0,3,Emma's,0.0
goldfish-zero.text.0,4,eyes,202.0
goldfish-zero.text.0,5,welled,0.0
goldfish-zero.text.0,6,up,0.0
goldfish-zero.text.0,7,with,0.0
goldfish-zero.text.0,8,tears,413.0
goldfish-zero.text.0,9,as,0.0
goldfish-zero.text.0,10,she,0.0
goldfish-zero.text.0,11,stared,363.0
goldfish-zero.text.0,12,at,0.0
goldfish-zero.text.0,13,the,0.0
goldfish-zero.text.0,14,lifeless,190.0
goldfish-zero.text.0,15,body,0.0
goldfish-zero.text.0,16,of,0.0
goldfish-zero.text.0,17,her,465.0
goldfish-zero.text.0,18,beloved,0.0
goldfish-zero.text.0,19,"goldfish,",0.0
goldfish-zero.text.0,20,Finley.,166.0
goldfish-zero.text.0,21,She,0.0
goldfish-zero.text.0,22,had,180.0
goldfish-zero.text.0,23,taken,156.0
goldfish-zero.text.0,24,care,0.0
goldfish-zero.text.0,25,of,195.0
goldfish-zero.text.0,26,him,0.0
goldfish-zero.text.0,27,for,0.0
goldfish-zero.text.0,28,as,263.0
goldfish-zero.text.0,29,long,0.0
goldfish-zero.text.0,30,as,170.0
goldfish-zero.text.0,31,she,0.0
goldfish-zero.text.0,32,could,606.0
goldfish-zero.text.0,33,"remember,",0.0
goldfish-zero.text.0,34,feeding,0.0
goldfish-zero.text.0,35,"him,",0.0
goldfish-zero.text.0,36,cleaning,171.0
goldfish-zero.text.0,37,his,123.0
goldfish-zero.text.0,38,"tank,",0.0
goldfish-zero.text.0,39,and,0.0
goldfish-zero.text.0,40,talking,295.0
goldfish-zero.text.0,41,to,0.0
goldfish-zero.text.0,42,him,0.0
goldfish-zero.text.0,43,every,887.0
goldfish-zero.text.0,44,day.,0.0
goldfish-zero.text.0,45,Finley,188.0
goldfish-zero.text.0,46,had,0.0
goldfish-zero.text.0,47,been,500.0
goldfish-zero.text.0,48,more,0.0
goldfish-zero.text.0,49,than,0.0
goldfish-zero.text.0,50,just,0.0
goldfish-zero.text.0,51,a,183.0
goldfish-zero.text.0,52,pet,238.0
goldfish-zero.text.0,53,to,0.0
goldfish-zero.text.0,54,Emma;,0.0
goldfish-zero.text.0,55,he,0.0
