stimulus,aoi_index,aoi_content,fprt
prize-neg.text.0,0,Second,145.0
prize-neg.text.0,1,Place,0.0
prize-neg.text.0,2,For,0.0
prize-neg.text.0,3,as,0.0
prize-neg.text.0,4,long,343.0
prize-neg.text.0,5,as,167.0
prize-neg.text.0,6,she,0.0
prize-neg.text.0,7,could,377.0
prize-neg.text.0,8,"remember,",0.0
prize-neg.text.0,9,Emma,0.0
prize-neg.text.0,10,had,164.0
prize-neg.text.0,11,come,227.0
prize-neg.text.0,12,in,148.0
prize-neg.text.0,13,second,193.0
prize-neg.text.0,14,place.,136.0
prize-neg.text.0,15,It,0.0
prize-neg.text.0,16,wasn't,249.0
prize-neg.text.0,17,just,105.0
prize-neg.text.0,18,in,0.0
prize-neg.text.0,19,school,0.0
prize-neg.text.0,20,or,161.0
prize-neg.text.0,21,on,0.0
prize-neg.text.0,22,the,260.0
prize-neg.text.0,23,sports,0.0
prize-neg.text.0,24,field,219.0
prize-neg.text.0,25,–,0.0
prize-neg.text.0,26,it,0.0
prize-neg.text.0,27,was,207.0
prize-neg.text.0,28,in,0.0
prize-neg.text.0,29,every,0.0
prize-neg.text.0,30,aspect,452.0
prize-neg.text.0,31,of,0.0
prize-neg.text.0,32,her,281.0
prize-neg.text.0,33,life.,0.0
prize-neg.text.0,34,Whether,0.0
prize-neg.text.0,35,it,0.0
prize-neg.text.0,36,was,0.0
prize-neg.text.0,37,a,0.0
prize-neg.text.0,38,"contest,",0.0
prize-neg.text.0,39,a,0.0
prize-neg.text.0,40,"competition,",0.0
prize-neg.text.0,41,or,0.0
prize-neg.text.0,42,even,0.0
prize-neg.text.0,43,a,0.0
prize-neg.text.0,44,"relationship,",0.0
prize-neg.text.0,45,she,0.0
prize-neg.text.0,46,always,0.0
prize-neg.text.0,47,seemed,152.0
prize-neg.text.0,48,to,0.0
prize-neg.text.0,49,fall,323.0
prize-neg.text.0,50,just,100.0
prize-neg.text.0,51,short,172.0
prize-neg.text.0,52,of,0.0
prize-neg.text.0,53,the,0.0
prize-neg.text.0,54,top,0.0
prize-neg.text.0,55,spot.,184.0
prize-neg.text.0,56,As,0.0
prize-neg.text.0,57,a,0.0
prize-neg.text.0,58,"child,",370.0
prize-neg.text.0,59,she,0.0
prize-neg.text.0,60,would,585.0
prize-neg.text.0,61,watch,477.0
prize-neg.text.0,62,in,0.0
prize-neg.text.0,63,awe,164.0
prize-neg.text.0,64,as,0.0
prize-neg.text.0,65,her,201.0
prize-neg.text.0,66,siblings,0.0
prize-neg.text.0,67,and,137.0
prize-neg.text.0,68,friends,193.0
prize-neg.text.0,69,took,0.0
prize-neg.text.0,70,home,194.0
prize-neg.text.0,71,the,0.0
prize-neg.text.0,72,trophies,0.0
prize-neg.text.0,73,and,154.0
prize-neg.text.0,74,"medals,",0.0
prize-neg.text.0,75,while,189.0
prize-neg.text.0,76,she,0.0
prize-neg.text.0,77,was,204.0
prize-neg.text.0,78,left,0.0
prize-neg.text.0,79,with,110.0
prize-neg.text.0,80,a,0.0
prize-neg.text.0,81,consolation,228.0
prize-neg.text.0,82,prize,143.0
prize-neg.text.0,83,or,200.0
prize-neg.text.0,84,a,0.0
prize-neg.text.0,85,pat,408.0
prize-neg.text.0,86,on,0.0
prize-neg.text.0,87,the,0.0
prize-neg.text.0,88,back.,233.0
prize-neg.text.0,89,Her,0.0
prize-neg.text.0,90,parents,0.0
prize-neg.text.0,91,would,160.0
prize-neg.text.0,92,try,376.0
prize-neg.text.0,93,to,0.0
prize-neg.text.0,94,reassure,230.0
prize-neg.text.0,95,her,0.0
prize-neg.text.0,96,that,153.0
prize-neg.text.0,97,it,0.0
prize-neg.text.0,98,was,101.0
prize-neg.text.0,99,"okay,",0.0
prize-neg.text.0,100,that,0.0
prize-neg.text.0,101,she,186.0
prize-neg.text.0,102,was,0.0
prize-neg.text.0,103,still,188.0
prize-neg.text.0,104,a,0.0
prize-neg.text.0,105,winner,197.0
prize-neg.text.0,106,in,0.0
prize-neg.text.0,107,their,0.0
prize-neg.text.0,108,"eyes,",429.0
prize-neg.text.0,109,but,0.0
prize-neg.text.0,110,Emma,308.0
prize-neg.text.0,111,couldn't,107.0
prize-neg.text.0,112,shake,217.0
prize-neg.text.0,113,the,0.0
prize-neg.text.0,114,feeling,237.0
prize-neg.text.0,115,that,0.0
prize-neg.text.0,116,she,276.0
prize-neg.text.0,117,was,0.0
prize-neg.text.0,118,meant,232.0
prize-neg.text.0,119,for,0.0
prize-neg.text.0,120,more.,136.0
prize-neg.text.1,121,As,310.0
prize-neg.text.1,122,she,0.0
prize-neg.text.1,123,grew,259.0
prize-neg.text.1,124,"older,",0.0
prize-neg.text.1,125,the,0.0
prize-neg.text.1,126,feeling,571.0
prize-neg.text.1,127,of,0.0
prize-neg.text.1,128,coming,274.0
prize-neg.text.1,129,in,0.0
prize-neg.text.1,130,second,273.0
prize-neg.text.1,131,place,221.0
prize-neg.text.1,132,began,187.0
prize-neg.text.1,133,to,0.0
prize-neg.text.1,134,take,215.0
prize-neg.text.1,135,a,0.0
prize-neg.text.1,136,toll,258.0
prize-neg.text.1,137,on,0.0
prize-neg.text.1,138,her.,0.0
prize-neg.text.1,139,She,0.0
prize-neg.text.1,140,started,0.0
prize-neg.text.1,141,to,0.0
prize-neg.text.1,142,feel,137.0
prize-neg.text.1,143,like,174.0
prize-neg.text.1,144,she,0.0
prize-neg.text.1,145,was,158.0
prize-neg.text.1,146,stuck,212.0
prize-neg.text.1,147,in,0.0
prize-neg.text.1,148,a,0.0
prize-neg.text.1,149,"rut,",226.0
prize-neg.text.1,150,like,355.0
prize-neg.text.1,151,she,0.0
prize-neg.text.1,152,was,0.0
prize-neg.text.1,153,destined,381.0
prize-neg.text.1,154,to,0.0
prize-neg.text.1,155,always,280.0
prize-neg.text.1,156,be,192.0
prize-neg.text.1,157,the,0.0
prize-neg.text.1,158,bridesmaid,368.0
prize-neg.text.1,159,and,0.0
prize-neg.text.1,160,never,688.0
prize-neg.text.1,161,the,0.0
prize-neg.text.1,162,bride.,264.0
prize-neg.text.1,163,She,0.0
prize-neg.text.1,164,began,213.0
prize-neg.text.1,165,to,0.0
prize-neg.text.1,166,wonder,182.0
prize-neg.text.1,167,if,0.0
prize-neg.text.1,168,she,105.0
prize-neg.text.1,169,was,235.0
prize-neg.text.1,170,just,0.0
prize-neg.text.1,171,not,210.0
prize-neg.text.1,172,good,190.0
prize-neg.text.1,173,"enough,",0.0
prize-neg.text.1,174,if,170.0
prize-neg.text.1,175,she,0.0
prize-neg.text.1,176,would,408.0
prize-neg.text.1,177,ever,0.0
prize-neg.text.1,178,be,393.0
prize-neg.text.1,179,able,317.0
prize-neg.text.1,180,to,0.0
prize-neg.text.1,181,break,275.0
prize-neg.text.1,182,free,100.0
prize-neg.text.1,183,from,0.0
prize-neg.text.1,184,the,161.0
prize-neg.text.1,185,cycle,0.0
prize-neg.text.1,186,of,0.0
prize-neg.text.1,187,second,439.0
prize-neg.text.1,188,place.,0.0
prize-neg.text.1,189,But,0.0
prize-neg.text.1,190,"then,",0.0
prize-neg.text.1,191,one,159.0
prize-neg.text.1,192,"day,",0.0
prize-neg.text.1,193,Emma,143.0
prize-neg.text.1,194,received,0.0
prize-neg.text.1,195,an,0.0
prize-neg.text.1,196,email,205.0
prize-neg.text.1,197,that,0.0
prize-neg.text.1,198,changed,135.0
prize-neg.text.1,199,everything.,171.0
prize-neg.text.1,200,She,0.0
prize-neg.text.1,201,had,184.0
prize-neg.text.1,202,entered,0.0
prize-neg.text.1,203,a,0.0
prize-neg.text.1,204,writing,132.0
prize-neg.text.1,205,contest,0.0
prize-neg.text.1,206,for,0.0
prize-neg.text.1,207,a,247.0
prize-neg.text.1,208,novel,235.0
prize-neg.text.1,209,she,0.0
prize-neg.text.1,210,had,235.0
prize-neg.text.1,211,been,163.0
prize-neg.text.1,212,working,182.0
prize-neg.text.1,213,on,0.0
prize-neg.text.1,214,for,0.0
prize-neg.text.1,215,"years,",226.0
prize-neg.text.1,216,and,0.0
prize-neg.text.1,217,to,298.0
prize-neg.text.1,218,her,0.0
prize-neg.text.1,219,"surprise,",337.0
prize-neg.text.1,220,she,0.0
prize-neg.text.1,221,had,171.0
prize-neg.text.1,222,won,0.0
prize-neg.text.1,223,first,521.0
prize-neg.text.1,224,place.,0.0
prize-neg.text.1,225,She,0.0
prize-neg.text.1,226,was,151.0
prize-neg.text.1,227,over,0.0
prize-neg.text.1,228,the,0.0
prize-neg.text.1,229,moon,204.0
prize-neg.text.1,230,with,189.0
prize-neg.text.1,231,"excitement,",0.0
prize-neg.text.1,232,and,109.0
prize-neg.text.1,233,for,117.0
prize-neg.text.1,234,the,0.0
prize-neg.text.1,235,first,358.0
prize-neg.text.1,236,time,0.0
prize-neg.text.1,237,in,120.0
prize-neg.text.1,238,her,0.0
prize-neg.text.1,239,"life,",0.0
prize-neg.text.1,240,she,0.0
prize-neg.text.1,241,felt,148.0
prize-neg.text.1,242,like,221.0
prize-neg.text.1,243,she,0.0
prize-neg.text.1,244,was,243.0
prize-neg.text.1,245,on,0.0
prize-neg.text.1,246,top,241.0
prize-neg.text.1,247,of,0.0
prize-neg.text.1,248,the,0.0
prize-neg.text.1,249,world.,0.0
prize-neg.text.1,250,But,0.0
prize-neg.text.1,251,as,0.0
prize-neg.text.1,252,she,181.0
prize-neg.text.1,253,walked,0.0
prize-neg.text.1,254,up,0.0
prize-neg.text.1,255,to,115.0
prize-neg.text.1,256,the,0.0
prize-neg.text.1,257,stage,0.0
prize-neg.text.1,258,to,0.0
prize-neg.text.1,259,accept,178.0
prize-neg.text.1,260,her,0.0
prize-neg.text.1,261,"award,",310.0
prize-neg.text.1,262,she,0.0
prize-neg.text.1,263,was,0.0
prize-neg.text.1,264,met,405.0
prize-neg.text.1,265,with,0.0
prize-neg.text.1,266,a,0.0
prize-neg.text.1,267,surprise,224.0
prize-neg.text.2,268,that,0.0
prize-neg.text.2,269,made,129.0
prize-neg.text.2,270,her,131.0
prize-neg.text.2,271,heart,150.0
prize-neg.text.2,272,sink.,103.0
prize-neg.text.2,273,As,0.0
prize-neg.text.2,274,she,119.0
prize-neg.text.2,275,looked,152.0
prize-neg.text.2,276,out,0.0
prize-neg.text.2,277,at,0.0
prize-neg.text.2,278,the,231.0
prize-neg.text.2,279,"crowd,",0.0
prize-neg.text.2,280,she,204.0
prize-neg.text.2,281,saw,122.0
prize-neg.text.2,282,a,0.0
prize-neg.text.2,283,figure,155.0
prize-neg.text.2,284,standing,147.0
prize-neg.text.2,285,in,0.0
prize-neg.text.2,286,the,0.0
prize-neg.text.2,287,front,144.0
prize-neg.text.2,288,"row,",0.0
prize-neg.text.2,289,a,0.0
prize-neg.text.2,290,figure,210.0
prize-neg.text.2,291,she,186.0
prize-neg.text.2,292,had,258.0
prize-neg.text.2,293,never,0.0
prize-neg.text.2,294,seen,308.0
prize-neg.text.2,295,before.,0.0
prize-neg.text.2,296,It,0.0
prize-neg.text.2,297,was,220.0
prize-neg.text.2,298,a,0.0
prize-neg.text.2,299,woman,189.0
prize-neg.text.2,300,with,182.0
prize-neg.text.2,301,a,0.0
prize-neg.text.2,302,kind,126.0
prize-neg.text.2,303,face,0.0
prize-neg.text.2,304,and,0.0
prize-neg.text.2,305,a,0.0
prize-neg.text.2,306,warm,331.0
prize-neg.text.2,307,"smile,",0.0
prize-neg.text.2,308,and,175.0
prize-neg.text.2,309,she,0.0
prize-neg.text.2,310,seemed,217.0
prize-neg.text.2,311,to,0.0
prize-neg.text.2,312,be,0.0
prize-neg.text.2,313,waiting,404.0
prize-neg.text.2,314,just,678.0
prize-neg.text.2,315,for,0.0
prize-neg.text.2,316,Emma.,0.0
prize-neg.text.2,317,As,0.0
prize-neg.text.2,318,the,0.0
prize-neg.text.2,319,woman,349.0
prize-neg.text.2,320,made,0.0
prize-neg.text.2,321,her,377.0
prize-neg.text.2,322,way,0.0
prize-neg.text.2,323,up,0.0
prize-neg.text.2,324,to,0.0
prize-neg.text.2,325,the,193.0
prize-neg.text.2,326,"stage,",0.0
prize-neg.text.2,327,Emma,290.0
prize-neg.text.2,328,felt,0.0
prize-neg.text.2,329,a,140.0
prize-neg.text.2,330,sense,0.0
prize-neg.text.2,331,of,269.0
prize-neg.text.2,332,unease.,501.0
prize-neg.text.2,333,Who,190.0
prize-neg.text.2,334,was,0.0
prize-neg.text.2,335,this,0.0
prize-neg.text.2,336,"woman,",377.0
prize-neg.text.2,337,and,0.0
prize-neg.text.2,338,what,203.0
prize-neg.text.2,339,did,0.0
prize-neg.text.2,340,she,233.0
prize-neg.text.2,341,want?,0.0
prize-neg.text.2,342,But,0.0
prize-neg.text.2,343,as,229.0
prize-neg.text.2,344,the,131.0
prize-neg.text.2,345,woman,0.0
prize-neg.text.2,346,approached,234.0
prize-neg.text.2,347,"her,",0.0
prize-neg.text.2,348,Emma,148.0
prize-neg.text.2,349,saw,0.0
prize-neg.text.2,350,that,0.0
prize-neg.text.2,351,she,253.0
prize-neg.text.2,352,was,0.0
prize-neg.text.2,353,holding,294.0
prize-neg.text.2,354,a,0.0
prize-neg.text.2,355,small,0.0
prize-neg.text.2,356,package,236.0
prize-neg.text.2,357,in,0.0
prize-neg.text.2,358,her,328.0
prize-neg.text.2,359,hand.,0.0
prize-neg.text.2,360,"""I'm",0.0
prize-neg.text.2,361,so,0.0
prize-neg.text.2,362,proud,190.0
prize-neg.text.2,363,of,128.0
prize-neg.text.2,364,"you,",0.0
prize-neg.text.2,365,"Emma,""",106.0
prize-neg.text.2,366,the,0.0
prize-neg.text.2,367,woman,139.0
prize-neg.text.2,368,"said,",0.0
prize-neg.text.2,369,her,0.0
prize-neg.text.2,370,voice,214.0
prize-neg.text.2,371,warm,0.0
prize-neg.text.2,372,and,129.0
prize-neg.text.2,373,gentle.,202.0
prize-neg.text.2,374,"""But",108.0
prize-neg.text.2,375,I,0.0
prize-neg.text.2,376,have,0.0
prize-neg.text.2,377,to,0.0
